episode_title_id,show_title_id,season_number,episode_number
tt7567132,tt4578474,2,4
tt7567376,tt4578474,2,7
tt7567380,tt4578474,2,9
tt7569900,tt5462720,2,9
tt7570098,tt0388629,1,811
tt7570476,tt3444938,5,36
tt7570478,tt3444938,5,37
tt7570480,tt3444938,5,38
tt7570482,tt3444938,5,39
tt7570488,tt3513388,5,28
tt7570500,tt3513388,5,31
tt7570908,tt5197860,1,2
tt7570930,tt5197860,1,3
tt7570940,tt5197860,1,4
tt7571004,tt6692188,2,7
tt7571310,tt0063951,22,28
tt7571640,tt6866266,1,6
tt7574222,tt0058796,1,13206
tt7574238,tt0058796,1,13208
tt7574280,tt0058796,1,13211
tt7574294,tt0058796,1,13212
tt7574300,tt0058796,1,13213
tt7574314,tt0058796,1,13214
tt7574418,tt0058796,1,13223
tt7574424,tt0058796,1,13224
tt7574596,tt4834232,8,2
tt7575676,tt7221388,1,6
tt7576194,tt1856010,6,3
tt7576196,tt1856010,6,4
tt7576200,tt1856010,6,6
tt7576210,tt1856010,6,8
tt7576226,tt1486217,9,2
tt7576234,tt1486217,9,4
tt7576236,tt1486217,9,5
tt7576240,tt1486217,9,7
tt7576244,tt1486217,10,2
tt7576248,tt1486217,10,4
tt7578310,tt0063951,47,34
tt7584260,tt3444938,5,44
tt7584580,tt3513388,5,35
tt7584582,tt3513388,5,33
tt7584658,tt3513388,5,32
tt7586118,tt0115147,23,23
tt7586130,tt0115147,23,24
tt7587056,tt4903242,3,3
tt7587744,tt1378167,8,2
tt7588946,tt4202274,4,35
tt7589540,tt2261391,6,7
tt7590660,tt4082744,3,4
tt7590682,tt4082744,3,6
tt7590842,tt0380136,15,4
tt7590856,tt0380136,15,10
tt7590864,tt0380136,15,6
tt7590870,tt0380136,15,12
tt7590882,tt0380136,15,14
tt7593194,tt1399045,2,14
tt7593842,tt0379623,15,52
tt7593846,tt0379623,15,58
tt7596844,tt6045840,1,5
tt7597248,tt6473344,1,14
tt7597250,tt6473344,1,19
tt7597302,tt6473344,1,15
tt7597304,tt6473344,1,20
tt7597326,tt6473344,1,16
tt7597328,tt6473344,1,17
tt7597330,tt6473344,1,22
tt7597464,tt6473344,1,18
tt7597630,tt0123366,21,50
tt7597638,tt0123366,21,63
tt7598488,tt0072562,43,5
tt7599590,tt2281375,6,2
tt7599932,tt0924651,22,7
tt7599994,tt3514324,4,13
tt7600004,tt1378167,9,9
tt7600008,tt1378167,9,10
tt7602572,tt0388629,1,812
tt7603196,tt5743796,1,6
tt7604350,tt4834232,8,3
tt7604914,tt6160506,1,2
tt7606930,tt6474236,1,10
tt7607696,tt6866266,1,2
tt7613038,tt0088512,,
tt7613412,tt1586680,9,1
tt7613450,tt0115147,23,28
tt7614862,tt2261391,6,8
tt7618792,tt3061046,5,8
tt7621420,tt4903242,3,2
tt7622034,tt3513388,5,36
tt7622036,tt3513388,5,37
tt7626112,tt5197860,1,6
tt7626546,tt6045840,1,13
tt7626576,tt6045840,1,6
tt7630882,tt2758770,3,13
tt7630888,tt2758770,3,14
tt7633190,tt5743796,1,9
tt7635948,tt6040674,1,3
tt7636012,tt5269594,2,7
tt7636028,tt5269594,2,8
tt7638026,tt1635327,10,46
tt7638032,tt1635327,10,48
tt7638042,tt1635327,10,50
tt7639012,tt0131179,45,3
tt7639016,tt0131179,45,4
tt7639020,tt0131179,45,5
tt7639028,tt0131179,45,7
tt7639940,tt0088512,,
tt7641760,tt6045840,1,8
tt7641960,tt0239195,35,8
tt7641964,tt0239195,35,9
tt7641972,tt0239195,35,12
tt7642188,tt0379623,15,70
tt7642192,tt0379623,15,71
tt7642194,tt0379623,15,55
tt7642200,tt0379623,15,57
tt7642212,tt0379623,15,61
tt7642412,tt0437005,17,7
tt7642416,tt0437005,17,9
tt7642966,tt0115147,23,29
tt7642970,tt0115147,23,30
tt7645152,tt4800878,3,6
tt7645232,tt0063951,27,117
tt7645692,tt3444938,5,46
tt7645694,tt3444938,5,47
tt7645788,tt3513388,5,40
tt7645790,tt3513388,5,41
tt7645792,tt3513388,5,42
tt7649516,tt2049116,3,4
tt7651076,tt0088512,,
tt7653516,tt3501584,4,10
tt7653634,tt0063951,29,112
tt7653964,tt2215842,6,2
tt7654440,tt1378167,9,12
tt7657538,tt3468798,3,4
tt7664234,tt3444938,5,49
tt7664238,tt3444938,5,51
tt7664892,tt0924651,22,11
tt7668606,tt0088512,,
tt7669020,tt7412482,1,8
tt7669836,tt0123366,21,64
tt7669842,tt0123366,21,66
tt7669848,tt0123366,21,67
tt7669852,tt0123366,21,73
tt7670108,tt5580146,1,4
tt7671530,tt0088512,,
tt7672842,tt0835010,,
tt7675054,tt5197860,1,9
tt7675142,tt0088512,,
tt7686004,tt3501074,4,12
tt7689620,tt3444938,5,53
tt7689624,tt3444938,5,54
tt7689630,tt3444938,5,56
tt7691444,tt1848220,2,43
tt7691484,tt1848220,2,48
tt7691498,tt1848220,2,49
tt7693546,tt2215842,6,7
tt7693556,tt2215842,6,9
tt7694286,tt0115147,23,32
tt7694680,tt1820166,10,11
tt7696078,tt0115147,23,34
tt7698078,tt0379623,15,76
tt7698792,tt5179408,3,2
tt7698798,tt5179408,3,5
tt7698802,tt5179408,3,6
tt7698806,tt5179408,3,8
tt7698808,tt5179408,3,9
tt7698810,tt5179408,3,10
tt7700288,tt3513388,5,50
tt7700948,tt0072562,43,8
tt7701856,tt1635327,11,1
tt7701862,tt1635327,11,3
tt7701864,tt1635327,11,4
tt7704308,tt0388629,1,816
tt7704314,tt0388629,1,817
tt7704442,tt2281375,6,7
tt7705102,tt1820166,10,17
tt7707406,tt0058796,1,13227
tt7707476,tt0058796,1,13230
tt7707482,tt0058796,1,13231
tt7707528,tt0058796,1,13234
tt7707544,tt0058796,1,13238
tt7707646,tt0058796,1,13240
tt7707654,tt0058796,1,13241
tt7707664,tt0058796,1,13243
tt7707668,tt0058796,1,13244
tt7712060,tt2261391,6,15
tt7713044,tt3444938,5,59
tt7713046,tt3444938,5,62
tt7716956,tt3513388,5,52
tt7716960,tt3513388,5,53
tt7717222,tt0379623,,
tt7726018,tt0088512,,
tt7726032,tt0088512,,
tt7726036,tt0088512,,
tt7726044,tt0088512,,
tt7728336,tt1399045,2,12
tt7728394,tt3514324,4,16
tt7732328,tt0924651,22,12
tt7733516,tt0123366,21,72
tt7736792,tt4834232,8,7
tt7739306,tt0437005,17,11
tt7739324,tt0437005,17,12
tt7739348,tt0437005,17,15
tt7740450,tt4686698,3,2
tt7740460,tt4686698,3,6
tt7741304,tt6160506,1,8
tt7741834,tt5580146,1,8
tt7741958,tt5462720,2,13
tt7747002,tt3444938,5,67
tt7748692,tt0115147,23,37
tt7748698,tt0115147,23,39
tt7752356,tt6226232,1,14
tt7752362,tt6226232,1,16
tt7752366,tt6226232,1,17
tt7752378,tt6226232,1,22
tt7756250,tt6692188,2,12
tt7756456,tt0115147,23,45
tt7756460,tt0115147,23,46
tt7756462,tt0115147,23,47
tt7756478,tt0115147,23,54
tt7757530,tt5071412,2,2
tt7758098,tt3513388,5,56
tt7758100,tt3513388,5,57
tt7761094,tt1378167,9,13
tt7762562,tt6466208,1,2
tt7762596,tt6466208,1,4
tt7762606,tt6466208,1,5
tt7764894,tt3514324,4,14
tt7765352,tt3514324,4,15
tt7771790,tt1378167,9,14
tt7774940,tt2281375,6,4
tt7776454,tt1528406,5,54
tt7776474,tt1528406,7,14
tt7776476,tt1528406,7,13
tt7778914,tt2049116,3,11
tt7779032,tt2049116,3,12
tt7779780,tt0088512,,
tt7779798,tt0088512,,
tt7781270,tt1820166,10,19
tt7792176,tt0058796,1,13249
tt7792192,tt0058796,1,13250
tt7792244,tt0058796,1,13252
tt7792320,tt0058796,1,13259
tt7792358,tt0058796,1,13261
tt7792360,tt0058796,1,13262
tt7792364,tt0058796,1,13263
tt7792368,tt0058796,1,13264
tt7792372,tt0058796,1,13265
tt7792374,tt0058796,1,13266
tt7793986,tt4647692,4,2
tt7793990,tt4647692,4,3
tt7794160,tt4647692,4,1
tt7794212,tt0063951,22,38
tt7794250,tt2261391,6,9
tt7797546,tt5936448,2,1
tt7799552,tt6021260,2,6
tt7801668,tt0058796,1,13271
tt7801730,tt0058796,1,13276
tt7801776,tt0058796,1,13280
tt7801782,tt0058796,1,13281
tt7801802,tt0058796,1,13284
tt7801812,tt4189022,3,3
tt7801822,tt0058796,1,13285
tt7801826,tt0058796,1,13286
tt7801836,tt0058796,1,13289
tt7802280,tt2467372,5,15
tt7802474,tt4189022,3,6
tt7802476,tt4189022,3,7
tt7803240,tt1820166,10,21
tt7806416,tt4998350,2,4
tt7806424,tt4998350,2,5
tt7806428,tt4998350,2,7
tt7808452,tt6524350,2,2
tt7808456,tt6524350,2,3
tt7808470,tt6524350,2,7
tt7808472,tt6524350,2,8
tt7808478,tt6524350,2,10
tt7809118,tt3468798,3,3
tt7809846,tt3468798,3,2
tt7809848,tt3468798,3,5
tt7813344,tt1635327,11,6
tt7813346,tt1635327,11,7
tt7814138,tt2303687,5,2
tt7814146,tt2303687,6,4
tt7816582,tt2874692,5,7
tt7822690,tt2281375,6,6
tt7824696,tt2281375,6,9
tt7825740,tt2281375,6,15
tt7827110,tt1820166,10,23
tt7827114,tt1820166,10,24
tt7830266,tt0123366,21,81
tt7830272,tt0123366,21,82
tt7830280,tt0123366,21,84
tt7830342,tt0123366,21,85
tt7831522,tt0088512,,
tt7831758,tt0379623,15,82
tt7831762,tt0379623,15,84
tt7833708,tt3444938,5,68
tt7833888,tt3513388,5,61
tt7838214,tt0058796,1,7839
tt7838226,tt2433738,6,11
tt7838642,tt4565380,2,2
tt7841420,tt0063951,,
tt7844634,tt5536400,2,8
tt7846626,tt0203259,19,23
tt7846652,tt3444938,5,74
tt7846654,tt3444938,5,75
tt7846656,tt3444938,5,76
tt7846658,tt3444938,5,77
tt7847080,tt0924651,22,14
tt7852020,tt0364845,15,13
tt7852368,tt0115147,23,55
tt7852800,tt3230454,4,11
tt7852986,tt5536400,2,10
tt7853310,tt4955642,3,12
tt7853482,tt1820166,10,25
tt7858088,tt0379623,15,83
tt7863914,tt0388629,1,821
tt7865174,tt3513388,5,63
tt7865176,tt3513388,5,64
tt7865928,tt0401747,14,3
tt7866068,tt0401747,14,6
tt7866148,tt2455546,4,18
tt7866150,tt2455546,4,19
tt7866152,tt2455546,4,20
tt7867586,tt0401747,14,9
tt7867660,tt0401747,14,11
tt7867910,tt0401747,14,13
tt7868044,tt0401747,14,14
tt7869504,tt0401747,14,21
tt7869594,tt0401747,14,23
tt7869604,tt0401747,14,24
tt7871016,tt0088512,,
tt7874038,tt4834232,9,1
tt7874404,tt4354880,2,2
tt7874410,tt4354880,2,3
tt7874416,tt4354880,2,5
tt7874422,tt4354880,2,7
tt7874430,tt4354880,2,8
tt7890486,tt0379623,15,91
tt7891244,tt1820166,10,27
tt7895834,tt3501074,4,16
tt7896782,tt6160506,1,9
tt7897172,tt0773264,,
tt7897508,tt4834232,9,2
tt7897566,tt0350448,16,2
tt7897576,tt0350448,16,3
tt7897580,tt0350448,16,4
tt7897592,tt0350448,16,9
tt7899108,tt3513388,5,69
tt7899110,tt3513388,5,70
tt7899836,tt0123366,21,88
tt7899854,tt0123366,21,103
tt7900956,tt7078180,1,2
tt7901000,tt0063951,19,121
tt7901360,tt0088512,,
tt7901488,tt3468798,3,7
tt7901494,tt0072562,43,12
tt7906258,tt0773264,7,7
tt7906284,tt0773264,7,8
tt7909710,tt0131179,45,13
tt7909714,tt0131179,45,15
tt7909720,tt0131179,45,17
tt7909736,tt0131179,46,3
tt7909740,tt0131179,46,4
tt7918732,tt3444938,5,84
tt7918734,tt3444938,5,85
tt7919954,tt0115147,23,56
tt7919958,tt0115147,23,58
tt7920066,tt2891574,4,2
tt7923368,tt4800878,3,8
tt7924066,tt3513388,5,71
tt7924072,tt3513388,5,74
tt7926030,tt1820166,10,30
tt7926104,tt3468798,3,10
tt7926208,tt4834232,9,3
tt7928318,tt0924651,22,18
tt7928332,tt0924651,22,19
tt7928582,tt1378167,9,15
tt7929580,tt0088512,,
tt7930524,tt0115147,23,61
tt7933560,tt0088512,,
tt7937510,tt0088512,,
tt7941068,tt0401747,12,11
tt7943450,tt4565380,2,5
tt7945494,tt0063951,48,11
tt7945610,tt3444938,5,89
tt7945612,tt3444938,5,90
tt7945618,tt3444938,5,88
tt7945980,tt0063951,26,79
tt7946630,tt0063951,14,49
tt7949422,tt3513388,5,75
tt7949424,tt3513388,5,76
tt7949426,tt3513388,5,77
tt7949428,tt0401747,12,14
tt7949652,tt0401747,12,17
tt7951020,tt0115147,23,64
tt7951022,tt0115147,23,65
tt7951610,tt0401747,13,4
tt7951680,tt0401747,13,5
tt7951732,tt0401747,13,6
tt7952532,tt7078180,1,4
tt7954990,tt5626028,3,1
tt7957282,tt0401747,15,9
tt7958582,tt5674718,3,8
tt7959540,tt0123366,21,105
tt7959544,tt0123366,21,122
tt7959548,tt0123366,21,97
tt7959552,tt0123366,21,99
tt7959560,tt0123366,21,101
tt7959564,tt0123366,21,102
tt7964426,tt3514324,4,17
tt7964620,tt6877772,2,7
tt7964628,tt6877772,2,8
tt7968066,tt7801780,1,4
tt7970286,tt0379623,15,107
tt7970288,tt0379623,15,108
tt7970298,tt0379623,15,115
tt7970304,tt0379623,15,101
tt7970622,tt0924651,22,20
tt7972008,tt1596786,17,11
tt7975218,tt5536400,2,12
tt7979338,tt5056196,1,1
tt7979354,tt5056196,1,2
tt7979360,tt5056196,1,3
tt7983292,tt7078180,1,5
tt7985142,tt5462720,2,18
tt7985700,tt2303687,6,5
tt7986110,tt2758770,3,16
tt7986120,tt2758770,3,18
tt7986128,tt2758770,3,19
tt7986260,tt5071412,2,6
tt7989800,tt4834232,9,5
tt7993186,tt0379623,15,103
tt7993944,tt0388629,1,826
tt7997604,tt0088512,,
tt8000906,tt1596786,18,7
tt8003076,tt3502248,5,10
tt8004448,tt1820166,7,10
tt8004900,tt0313038,22,8
tt8009456,tt1596786,18,11
tt8009552,tt5464086,2,1
tt8014010,tt3514324,4,18
tt8014522,tt3501584,4,12
tt8014598,tt0379623,15,116
tt8014602,tt0379623,15,120
tt8014750,tt5071412,2,3
tt8014756,tt5071412,2,5
tt8016790,tt0123366,21,124
tt8016798,tt0123366,21,108
tt8016810,tt0123366,21,111
tt8016818,tt0123366,21,113
tt8019476,tt2084712,5,14
tt8019482,tt2084712,5,18
tt8020596,tt0088512,,
tt8022752,tt5071412,2,8
tt8022760,tt5071412,2,9
tt8022768,tt5071412,2,10
tt8026266,tt0380136,15,17
tt8026500,tt4565380,2,8
tt8027724,tt1635327,11,11
tt8027728,tt1635327,11,13
tt8027874,tt0088512,,
tt8031622,tt0452046,13,20
tt8031868,tt5421602,2,8
tt8032094,tt4834232,9,7
tt8032244,tt2261391,6,17
tt8032398,tt0313038,22,9
tt8032412,tt0313038,22,10
tt8032468,tt0063951,25,25
tt8032490,tt0063951,25,56
tt8032494,tt0063951,25,57
tt8032510,tt0063951,25,95
tt8032574,tt0063951,26,125
tt8032716,tt0063951,26,1
tt8032718,tt0063951,26,43
tt8032724,tt0063951,26,127
tt8041362,tt3444938,5,96
tt8043418,tt0115147,23,68
tt8043420,tt0115147,23,67
tt8043422,tt0115147,23,69
tt8043424,tt0115147,23,70
tt8044824,tt7078180,1,7
tt8045456,tt6461726,1,6
tt8045622,tt0380136,15,18
tt8050368,tt2455546,4,24
tt8052200,tt0088512,,
tt8061094,tt0364845,15,20
tt8061104,tt0364845,15,23
tt8061110,tt0364845,15,24
tt8062578,tt1378167,9,23
tt8062622,tt1378167,9,24
tt8064062,tt4565380,2,9
tt8068192,tt1378167,9,17
tt8070234,tt3444938,5,98
tt8070240,tt3444938,5,101
tt8070242,tt3444938,5,100
tt8070248,tt2874692,5,2
tt8070866,tt2891574,4,7
tt8073134,tt0123366,21,126
tt8073146,tt0123366,21,117
tt8073160,tt0123366,21,119
tt8073168,tt0123366,21,120
tt8073756,tt0058796,1,13294
tt8074122,tt0058796,1,13299
tt8074152,tt0058796,1,13303
tt8074222,tt0058796,1,13309
tt8074230,tt0058796,1,13310
tt8074612,tt6461726,1,7
tt8075028,tt3513388,5,86
tt8075276,tt3230454,4,13
tt8084560,tt1399045,2,22
tt8084826,tt0379623,15,123
tt8084846,tt0379623,15,146
tt8085622,tt0088512,,
tt8087332,tt3514324,4,19
tt8089526,tt2467372,5,14
tt8089530,tt2467372,5,17
tt8090322,tt0088512,,
tt8092482,tt5536400,2,14
tt8093760,tt0088512,,
tt8093768,tt0088512,,
tt8097120,tt0452046,13,22
tt8099742,tt0388629,1,828
tt8101582,tt7078180,1,8
tt8101608,tt3444938,5,103
tt8101616,tt3444938,5,106
tt8102506,tt0401747,15,11
tt8102514,tt0401747,15,12
tt8102860,tt0401747,15,20
tt8102904,tt0401747,15,21
tt8105158,tt2455546,5,1
tt8106556,tt3513388,5,88
tt8107126,tt0239195,36,3
tt8107136,tt5462720,2,20
tt8111092,tt0115147,23,78
tt8111332,tt7255502,1,4
tt8111510,tt7255502,1,5
tt8115782,tt7920978,1,1
tt8120364,tt0088512,,
tt8120836,tt2758770,3,21
tt8124712,tt0379623,3,25
tt8124824,tt0379623,3,29
tt8124892,tt0379623,3,79
tt8124916,tt0379623,3,131
tt8124926,tt0379623,3,132
tt8124946,tt0379623,3,150
tt8125006,tt0379623,4,103
tt8125012,tt0379623,4,104
tt8125042,tt0379623,4,115
tt8125046,tt0379623,4,116
tt8125048,tt0379623,4,118
tt8125062,tt0379623,4,120
tt8125074,tt0379623,4,123
tt8125086,tt0379623,4,164
tt8125460,tt0088512,,
tt8128778,tt0379623,6,145
tt8128808,tt0379623,7,1
tt8128822,tt0379623,7,18
tt8128840,tt0379623,7,24
tt8128850,tt0379623,7,27
tt8128858,tt0379623,7,29
tt8128862,tt0379623,7,34
tt8128892,tt0379623,7,49
tt8128968,tt0379623,7,62
tt8128976,tt0379623,7,64
tt8129036,tt0379623,7,75
tt8129052,tt0379623,7,78
tt8129076,tt0379623,7,105
tt8129086,tt0379623,7,111
tt8129102,tt0379623,7,119
tt8129110,tt0379623,7,120
tt8129114,tt0379623,7,121
tt8129126,tt0379623,7,124
tt8129132,tt0379623,7,127
tt8129144,tt0379623,7,132
tt8129158,tt0379623,7,134
tt8129176,tt0379623,7,148
tt8129182,tt0379623,7,155
tt8129198,tt0379623,7,157
tt8129206,tt0379623,7,168
tt8129208,tt0379623,7,169
tt8129212,tt0379623,7,170
tt8129216,tt0379623,7,171
tt8129220,tt0379623,7,172
tt8129270,tt4834232,9,9
tt8129748,tt0379623,8,7
tt8129766,tt0379623,8,13
tt8129768,tt0379623,8,14
tt8129936,tt0379623,8,19
tt8129938,tt0379623,8,21
tt8129952,tt0379623,8,26
tt8129958,tt0379623,8,101
tt8129960,tt0379623,8,110
tt8130002,tt0379623,10,173
tt8132138,tt6160506,1,10
tt8133312,tt0379623,5,174
tt8134320,tt6315640,2,3
tt8134828,tt3444938,5,108
tt8134830,tt3444938,5,109
tt8134832,tt3444938,5,110
tt8134834,tt3444938,5,111
tt8140308,tt3513388,5,91
tt8140366,tt3501074,4,20
tt8146598,tt0115147,23,79
tt8146602,tt0115147,23,81
tt8149056,tt0123366,21,137
tt8149058,tt0123366,21,138
tt8149062,tt0123366,21,127
tt8149070,tt0123366,21,129
tt8149100,tt0123366,21,131
tt8150924,tt3061046,5,14
tt8150986,tt6315640,2,4
tt8150994,tt6315640,2,8
tt8150996,tt6315640,2,7
tt8151004,tt6315640,2,9
tt8151006,tt6315640,2,10
tt8152188,tt0088512,,
tt8154618,tt5536400,2,16
tt8155532,tt4834232,9,10
tt8157198,tt0072562,43,17
tt8159670,tt4565380,2,12
tt8172156,tt1869454,1,2
tt8172160,tt1869454,1,5
tt8172162,tt1869454,1,6
tt8174964,tt8010592,1,2
tt8174970,tt8010592,1,3
tt8174992,tt8010592,1,7
tt8175002,tt8010592,1,9
tt8179976,tt0115147,23,83
tt8181494,tt3061046,5,17
tt8181496,tt3061046,5,18
tt8191248,tt0388629,1,829
tt8195746,tt0123366,21,133
tt8195748,tt0123366,21,134
tt8195752,tt0123366,21,135
tt8198766,tt0401747,6,3
tt8198786,tt0401747,6,4
tt8199976,tt0924651,23,1
tt8201062,tt3444938,5,112
tt8201066,tt3444938,5,113
tt8201068,tt3444938,5,115
tt8201070,tt3444938,5,114
tt8201968,tt2261391,6,21
tt8203960,tt0058796,1,13312
tt8204056,tt0058796,1,13316
tt8204414,tt0058796,1,13325
tt8204452,tt0058796,1,13327
tt8204494,tt0058796,1,13329
tt8204498,tt0058796,1,13330
tt8204500,tt0058796,1,13331
tt8205990,tt1064899,3,5
tt8206018,tt3513388,5,96
tt8206022,tt3513388,5,98
tt8206504,tt0239195,36,6
tt8210096,tt2891574,4,6
tt8210126,tt2891574,4,9
tt8210328,tt0401747,6,13
tt8210376,tt0401747,6,16
tt8210382,tt0401747,6,17
tt8210390,tt0401747,6,18
tt8210394,tt0401747,6,19
tt8214940,tt0123366,21,142
tt8214960,tt0123366,21,160
tt8215160,tt0379623,15,127
tt8215176,tt0379623,15,131
tt8215524,tt2356777,3,8
tt8219432,tt0924651,22,23
tt8222090,tt4834232,9,12
tt8223840,tt0088512,,
tt8227238,tt6045840,2,1
tt8228680,tt5743796,1,5
tt8230218,tt6461726,1,11
tt8230222,tt6461726,1,10
tt8231038,tt3444938,5,117
tt8231046,tt3444938,5,120
tt8231348,tt6110648,1,6
tt8231350,tt6110648,1,7
tt8235610,tt5462720,2,22
tt8236426,tt0239195,36,7
tt8237958,tt0115147,23,90
tt8241906,tt7078180,1,13
tt8244926,tt3513388,5,101
tt8244930,tt3513388,5,102
tt8245374,tt1064899,3,6
tt8245466,tt1586680,9,6
tt8245468,tt1586680,9,8
tt8245962,tt6494622,1,1
tt8245968,tt6494622,1,3
tt8245970,tt6494622,1,4
tt8245974,tt6494622,1,5
tt8246004,tt6494622,1,8
tt8246080,tt6494622,1,6
tt8248882,tt0088512,,
tt8250668,tt0088512,,
tt8253126,tt4052886,3,24
tt8253134,tt4052886,3,23
tt8254374,tt0088512,,
tt8258536,tt1632701,8,1
tt8262738,tt3444938,5,124
tt8262742,tt3444938,5,126
tt8263660,tt2230051,4,0
tt8263662,tt2230051,4,1
tt8269196,tt0115147,23,92
tt8269200,tt0115147,23,94
tt8276134,tt0058796,1,13337
tt8276146,tt0058796,1,13338
tt8276206,tt0058796,1,13341
tt8276212,tt0058796,1,13342
tt8276240,tt0058796,1,13346
tt8276260,tt0058796,1,13348
tt8276312,tt0058796,1,13354
tt8276522,tt1353056,10,5
tt8277564,tt5536400,2,18
tt8278162,tt4834232,9,14
tt8278380,tt0088512,,
tt8282288,tt0350448,16,13
tt8282290,tt0350448,16,14
tt8282292,tt0350448,16,15
tt8282440,tt7255502,1,6
tt8282852,tt2560140,,
tt8282910,tt0088512,,
tt8283202,tt0072562,43,19
tt8285666,tt0388629,1,832
tt8286548,tt1635327,11,18
tt8286574,tt0088512,,
tt8288760,tt0401747,16,1
tt8289900,tt0379623,15,148
tt8290664,tt0063951,9,107
tt8295072,tt3444938,5,128
tt8295074,tt3444938,5,129
tt8295080,tt3444938,5,131
tt8300724,tt1064899,3,8
tt8300890,tt3513388,5,106
tt8301328,tt0239195,36,9
tt8301734,tt0379623,15,144
tt8302682,tt0115147,23,95
tt8302684,tt0115147,23,96
tt8302686,tt0115147,23,97
tt8304786,tt0072562,43,20
tt8307232,tt0123366,21,147
tt8307242,tt0123366,21,151
tt8308944,tt0088512,,
tt8311224,tt7801780,1,1
tt8312934,tt4532368,4,3
tt8312938,tt4532368,4,5
tt8312946,tt4532368,4,10
tt8312950,tt4532368,4,11
tt8312952,tt4532368,4,12
tt8312954,tt4532368,5,2
tt8312956,tt4532368,4,13
tt8312958,tt4532368,5,5
tt8312960,tt4532368,5,3
tt8312964,tt4532368,4,15
tt8315924,tt0379623,15,141
tt8317368,tt0063951,48,20
tt8319842,tt0401747,16,2
tt8323048,tt4834232,9,15
tt8327804,tt5057054,2,7
tt8328438,tt3444938,5,133
tt8328442,tt3444938,5,135
tt8332574,tt3513388,5,107
tt8332576,tt3513388,5,108
tt8334402,tt0115147,23,100
tt8337510,tt7211618,1,1
tt8337516,tt7211618,1,4
tt8337518,tt7211618,1,5
tt8339306,tt1353056,10,6
tt8340700,tt0063951,48,22
tt8340764,tt0123366,21,152
tt8343804,tt0088512,,
tt8345072,tt5626028,3,4
tt8347646,tt0088512,,
tt8355542,tt5536400,2,20
tt8356076,tt1844923,5,2
tt8358644,tt3444938,5,138
tt8358652,tt3444938,5,141
tt8359714,tt1353056,10,9
tt8359720,tt1353056,10,10
tt8359734,tt1353056,10,12
tt8359742,tt1353056,10,14
tt8362354,tt0924651,23,6
tt8362980,tt3513388,5,112
tt8363128,tt5853176,3,1
tt8365220,tt8362852,1,1
tt8365224,tt8362852,1,3
tt8365236,tt8362852,1,7
tt8365254,tt0115147,23,105
tt8369628,tt0379623,15,158
tt8369634,tt0379623,15,160
tt8369642,tt0379623,15,151
tt8369652,tt0379623,15,153
tt8369654,tt0379623,15,154
tt8369734,tt2230051,4,3
tt8374198,tt0088512,,
tt8376010,tt3501074,4,22
tt8377788,tt0088512,,
tt8379312,tt5536400,2,21
tt8380714,tt0063951,48,25
tt8381022,tt1399045,3,1
tt8381852,tt0088512,,
tt8388780,tt5580540,3,2
tt8389082,tt5580540,3,5
tt8389084,tt5580540,3,6
tt8389102,tt5580540,3,9
tt8389108,tt5580540,3,10
tt8389112,tt5580540,3,7
tt8390288,tt3444938,5,143
tt8390290,tt3444938,5,144
tt8390292,tt3444938,5,145
tt8390372,tt7920978,1,7
tt8390410,tt7920978,1,9
tt8390526,tt6045840,2,4
tt8391104,tt2230051,4,4
tt8394454,tt3061046,5,19
tt8394630,tt3513388,5,115
tt8394632,tt3513388,5,116
tt8394634,tt3513388,5,117
tt8394636,tt3513388,5,118
tt8396778,tt1844923,5,3
tt8399482,tt0379623,15,163
tt8399486,tt0379623,15,164
tt8399490,tt0379623,15,165
tt8399494,tt0379623,15,166
tt8399498,tt0379623,15,168
tt8399500,tt0379623,15,174
tt8400366,tt0123366,21,171
tt8400368,tt0123366,21,172
tt8400370,tt0123366,21,162
tt8400628,tt4834232,9,16
tt8400832,tt6021260,3,1
tt8400838,tt6021260,3,4
tt8400844,tt6021260,3,6
tt8404502,tt4834232,9,18
tt8405924,tt4998212,3,3
tt8405932,tt4998212,3,5
tt8405938,tt4998212,3,8
tt8405940,tt4998212,3,9
tt8407960,tt5626028,3,7
tt8408770,tt2467372,6,2
tt8408778,tt2467372,6,5
tt8408780,tt2467372,6,6
tt8408782,tt2467372,6,7
tt8408784,tt2467372,6,10
tt8408792,tt2467372,6,12
tt8409276,tt0088512,,
tt8416912,tt2364582,6,5
tt8419384,tt1844923,5,4
tt8421196,tt6045840,2,2
tt8421212,tt6045840,2,10
tt8421214,tt6045840,2,11
tt8421216,tt6045840,2,12
tt8421218,tt6045840,2,13
tt8421530,tt2230051,4,6
tt8421638,tt1064899,3,9
tt8422650,tt2364582,6,8
tt8422666,tt2364582,6,13
tt8423934,tt5615700,2,4
tt8423936,tt5615700,2,10
tt8423938,tt5615700,2,7
tt8430564,tt0239195,37,1
tt8435414,tt0088512,,
tt8439270,tt3513704,,
tt8442488,tt0401747,16,6
tt8442768,tt3061046,5,21
tt8442934,tt0123366,21,168
tt8443366,tt3906732,4,9
tt8449382,tt0115147,23,109
tt8449394,tt0115147,23,112
tt8451428,tt5420376,3,5
tt8451434,tt5420376,3,6
tt8451436,tt5420376,3,7
tt8451438,tt5420376,3,8
tt8451442,tt5420376,3,9
tt8451866,tt2230051,4,7
tt8453788,tt1844923,5,5
tt8457974,tt4052886,3,25
